name,category,subcategory,address,city,country,latitude,longitude,accepts_dogs,accepts_cats,dogs_on_leash_only,outdoor_seating,water_bowl_provided,rating,description,verified,source,opening_hours
Station Rue Faverney,station_carburant,,Rue VOLTA,Faverney,France,47.765,6.101,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. 🛒 Boutique  🛒 Boutique  🍽️ Restauration  🔵 Gaz. (70160 Faverney)",true,prix_carburants_gouv,Ouvert 24h/24
Station RUE Tournon-sur-Rhône,station_carburant,,RUE HELENE DE TOURNON,Tournon-sur-Rhône,France,45.055,4.839,true,false,true,false,false,,"⛽ Diesel, SP95, E85, E10, SP98. 🔵 Gaz  💳 CB 24h/24  💳 DAB. (07300 Tournon-sur-Rhône)",true,prix_carburants_gouv,Ouvert 24h/24
Station La Pruniers-en-Sologne,station_carburant,,La Brigaudière,Pruniers-en-Sologne,France,47.346,1.728,true,false,true,false,false,,"⛽ Diesel, SP95, E10, SP98. 📦 Relais colis  🔧 Gonflage  🚗 Lavage auto  🚗 Lavage. (41200 Pruniers-en-Sologne)",true,prix_carburants_gouv,Ouvert 24h/24
Station 41 Berck,station_carburant,,41 Rue Soubitez,Berck,France,50.407,1.571,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. 🔵 Gaz  💳 CB 24h/24  💳 DAB. (62600 Berck)",true,prix_carburants_gouv,Ouvert 24h/24
Station 4340 Huriel,station_carburant,,4340 ROUTE DE CHATEAUROUX,Huriel,France,46.41,2.511,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🚻 Toilettes  🛒 Boutique  🛒 Boutique  🍽️ Restauration. (03410 Huriel)",true,prix_carburants_gouv,Ouvert 24h/24
Station 14 Dieppe,station_carburant,,14 Avenue Normandie Sussex,Dieppe,France,49.919,1.086,true,false,true,false,false,,"⛽ Diesel, SP95, E85, GPL, SP98. 🛒 Boutique  🔧 Gonflage  🔵 Gaz  💳 CB 24h/24. (76200 Dieppe)",true,prix_carburants_gouv,Ouvert 24h/24
Station Rue Marle,station_carburant,,Rue Saint Nicolas,Marle,France,49.743,3.773,true,false,true,false,false,,"⛽ Diesel, SP95, E85. 📦 Relais colis  🔧 Gonflage  🚗 Lavage auto  🔵 Gaz. (02250 Marle)",true,prix_carburants_gouv,Ouvert 24h/24
Station ROUTE Rombas,station_carburant,,ROUTE DE METZ,Rombas,France,49.236,6.109,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🚻 Toilettes  🛒 Boutique  🛒 Boutique  🔧 Gonflage. (57120 Rombas)",true,prix_carburants_gouv,"Lun 06.30-20.00, Mar 06.30-20.00, Mer 06.30-20.00"
Station rue Illkirch-Graffenstaden,station_carburant,,rue des vignes,Illkirch-Graffenstaden,France,48.521764,7.720329,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🔵 Gaz. (67400 Illkirch-Graffenstaden)",true,prix_carburants_gouv,
Station Rue Limoges,station_carburant,,Rue du Mas Loubier,Limoges,France,45.841,1.254,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🚻 Toilettes  📦 Relais colis  🛒 Boutique  🛒 Boutique. (87100 Limoges)",true,prix_carburants_gouv,
Station Boulevard Pornic,station_carburant,,Boulevard de Linz,Pornic,France,47.12229,-2.11717,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 📦 Relais colis  🔧 Gonflage  🚗 Lavage auto  🔵 Gaz. (44210 Pornic)",true,prix_carburants_gouv,
Station Avenue Langogne,station_carburant,,Avenue Jean Moulin,Langogne,France,44.72425,3.86052,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🔵 Gaz  💳 DAB. (48300 Langogne)",true,prix_carburants_gouv,
Station 48 Lorient,station_carburant,,48 Avenue Chenailler Dit Col. Morice,Lorient,France,47.73528,-3.38937,true,false,true,false,false,,"⛽ Diesel, E10. 🛒 Boutique  🔧 Gonflage. (56100 Lorient)",true,prix_carburants_gouv,
Station 60 Versailles,station_carburant,,60 AV DE LA REPUBLIQUE,Versailles,France,48.805,2.153,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🛒 Boutique  🛒 Boutique  🔧 Gonflage  🚗 Lavage auto. (78000 Versailles)",true,prix_carburants_gouv,"Lun 07.00-21.00, Mar 07.00-21.00, Mer 07.00-21.00"
Station route La Clayette,station_carburant,,route des forges,La Clayette,France,46.29,4.3,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. 💳 CB 24h/24  💳 DAB. (71800 La Clayette)",true,prix_carburants_gouv,Ouvert 24h/24
Station POLE Dommartin-lès-Toul,station_carburant,,POLE COMMERCIAL JEANNE D'ARC,Dommartin-lès-Toul,France,48.674,5.925,true,false,true,false,false,,"⛽ Diesel, SP95, E85, E10, SP98. 🔧 Gonflage  🚗 Lavage auto  🚗 Lavage  🔵 Gaz. (54200 Dommartin-lès-Toul)",true,prix_carburants_gouv,Ouvert 24h/24
Station Lieu Rozoy-sur-Serre,station_carburant,,Lieu dit du grand hôtel,Rozoy-sur-Serre,France,49.704,4.112,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 🔧 Gonflage  🚗 Lavage  🔵 Gaz  💳 CB 24h/24. (02360 Rozoy-sur-Serre)",true,prix_carburants_gouv,Ouvert 24h/24
Station RN Saint-Calais,station_carburant,,RN 157,Saint-Calais,France,47.927,0.727,true,false,true,false,false,,⛽ Carburant. 🚻 Toilettes  🛒 Boutique  🔧 Gonflage. (72120 Saint-Calais),true,prix_carburants_gouv,"Lun 08.00-19.00, Mar 08.00-19.00, Mer 08.00-19.00"
Station Z.A Uzel,station_carburant,,Z.A DE BERLOUZE,Uzel,France,48.287,-2.827,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🛒 Boutique  🛒 Boutique  🔧 Gonflage  🚗 Lavage auto. (22460 Uzel)",true,prix_carburants_gouv,
Station ZA Gray,station_carburant,,ZA GRAY SUD CARREFOUR DES HAUTS PRES,Gray,France,47.43804,5.599359,true,false,true,false,false,,"⛽ Diesel, SP95, E85, SP98. 🔧 Gonflage  🔵 Gaz  💳 DAB. (70100 Gray)",true,prix_carburants_gouv,
Station 345 Chambéry,station_carburant,,345 Quai du 11 Novembre,Chambéry,France,45.567274,5.935046,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 💳 DAB. (73000 Chambéry)",true,prix_carburants_gouv,
Station Rue Erquinghem-Lys,station_carburant,,Rue d'Armentières,Erquinghem-Lys,France,50.67716,2.846382,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 📦 Relais colis  🛒 Boutique  🔵 Gaz  💳 DAB. (59193 Erquinghem-Lys)",true,prix_carburants_gouv,
Station Zone Saint-Méen-le-Grand,station_carburant,,Zone du maupas,Saint-Méen-le-Grand,France,48.189,-2.198,true,false,true,false,false,,"⛽ Diesel, SP95, E10, SP98. 🚻 Toilettes  🔵 Gaz  💳 CB 24h/24  💳 DAB. (35290 Saint-Méen-le-Grand)",true,prix_carburants_gouv,Ouvert 24h/24
Station 24 Craponne-sur-Arzon,station_carburant,,24 rue d'Ollias,Craponne-sur-Arzon,France,45.333,3.844,true,false,true,false,false,,"⛽ Diesel, SP95, E85. 🔧 Gonflage  🚗 Lavage auto  🚗 Lavage  🔵 Gaz. (43500 Craponne-sur-Arzon)",true,prix_carburants_gouv,"Lun 09.00-13.00, Mar 09.00-13.00, Mer 09.00-13.00"
Station 14 Lannilis,station_carburant,,14 rue Alsace-Lorraine,Lannilis,France,48.573,-4.512,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🛒 Boutique  💳 CB 24h/24. (29870 Lannilis)",true,prix_carburants_gouv,Ouvert 24h/24
Station route Nexon,station_carburant,,route de la meyze,Nexon,France,45.67929,1.18634,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 🔧 Gonflage  🚗 Lavage auto  🚗 Lavage  🔵 Gaz. (87800 Nexon)",true,prix_carburants_gouv,
Station 99 Wimille,station_carburant,,99 Rue Raoul Lebeurre,Wimille,France,50.76535,1.61844,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. 🔧 Gonflage  🔵 Gaz  💳 DAB. (62126 Wimille)",true,prix_carburants_gouv,
Station Zone Montguyon,station_carburant,,Zone commerciale de clairvent,Montguyon,France,45.21214,-0.177198,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 🚗 Lavage  🔵 Gaz  💳 DAB. (17270 Montguyon)",true,prix_carburants_gouv,
Station AVENUE Vaison-la-Romaine,station_carburant,,AVENUE VICTOR HUGO,Vaison-la-Romaine,France,44.242,5.079,true,false,true,false,false,,"⛽ Diesel, E85, GPL, E10, SP98. 🛒 Boutique  🔧 Gonflage  🔵 Gaz  💳 CB 24h/24. (84110 Vaison-la-Romaine)",true,prix_carburants_gouv,Ouvert 24h/24
Station ROUTE Avallon,station_carburant,,ROUTE DE TONNERRE,Avallon,France,47.499,3.908,true,false,true,false,false,,"⛽ Diesel, SP95, GPL, E10, SP98. 💳 CB 24h/24. (89200 Avallon)",true,prix_carburants_gouv,Ouvert 24h/24
Station 20 Wolfisheim,station_carburant,,20 Rue Joseph Graff,Wolfisheim,France,48.563,7.652,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 💳 CB 24h/24. (67810 Wolfisheim)",true,prix_carburants_gouv,Ouvert 24h/24
Station Avenue Montchanin,station_carburant,,Avenue des Mouettes,Montchanin,France,46.738716,4.474401,true,false,true,false,false,,"⛽ Diesel, SP95, E10, SP98. 🔵 Gaz  💳 DAB. (71210 Montchanin)",true,prix_carburants_gouv,
Station AV.DE Jussac,station_carburant,,AV.DE LA PRADE,Jussac,France,44.98584,2.41672,true,false,true,false,false,,⛽ Diesel. 🔧 Gonflage  🚗 Lavage auto  🔵 Gaz  💳 DAB. (15250 Jussac),true,prix_carburants_gouv,
Station Avenue Apt,station_carburant,,Avenue lançon,Apt,France,43.884366,5.379597,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🔵 Gaz  💳 CB 24h/24  💳 DAB. (84400 Apt)",true,prix_carburants_gouv,Ouvert 24h/24
"Station 5, Cherbourg-en-Cotentin",station_carburant,,"5, rue des Claires",Cherbourg-en-Cotentin,France,49.66,-1.686,true,false,true,false,false,,"⛽ Diesel, SP95, E85, GPL, E10, SP98. 🔧 Gonflage  🔵 Gaz  💳 CB 24h/24  💳 DAB. (50460 Cherbourg-en-Cotentin)",true,prix_carburants_gouv,Ouvert 24h/24
Station Centre Marseille,station_carburant,,Centre Commercial Grand Littoral - ZAC Saint-André,Marseille,France,43.362,5.349,true,false,true,false,false,,"⛽ Diesel, SP95, E10, SP98. 🔧 Gonflage  💳 DAB. (13015 Marseille)",true,prix_carburants_gouv,
Station 10 Belin-Béliet,station_carburant,,10 AVENUE PLANTAGENET,Belin-Béliet,France,44.500657,-0.79001,true,false,true,false,false,,"⛽ Diesel, E10. 🔵 Gaz  💳 DAB. (33830 Belin-Béliet)",true,prix_carburants_gouv,
Station 70 Cognac,station_carburant,,70 Rue de l'Échassier,Cognac,France,45.692,-0.309,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 📦 Relais colis  🛒 Boutique  🛒 Boutique  🔧 Gonflage. (16100 Cognac)",true,prix_carburants_gouv,Ouvert 24h/24
Station ZI Caussade,station_carburant,,ZI de Meaux - BP 119,Caussade,France,44.155515,1.526768,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 🚻 Toilettes  📦 Relais colis  🔧 Gonflage  🚗 Lavage auto. (82300 Caussade)",true,prix_carburants_gouv,
Station Rue Bouliac,station_carburant,,Rue de la gabarre,Bouliac,France,44.814201,-0.524276,true,false,true,false,false,,"⛽ Diesel, E85, GPL, E10, SP98. 💳 CB 24h/24. (33270 Bouliac)",true,prix_carburants_gouv,Ouvert 24h/24
Station 68 Montréal-la-Cluse,station_carburant,,68 Rue du Jura,Montréal-la-Cluse,France,46.17225,5.57729,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. (01460 Montréal-la-Cluse)",true,prix_carburants_gouv,
Station Route Saint-Ambroix,station_carburant,,Route d'Uzès,Saint-Ambroix,France,44.255,4.203,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🔧 Gonflage  💳 CB 24h/24  💳 DAB. (30500 Saint-Ambroix)",true,prix_carburants_gouv,Ouvert 24h/24
Station 206 Guiscard,station_carburant,,206 Rue Marcel Poulin,Guiscard,France,49.655,3.05,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🛒 Boutique  🛒 Boutique. (60640 Guiscard)",true,prix_carburants_gouv,
Station 3 Patay,station_carburant,,3 Rue des Beaumonts,Patay,France,48.046,1.691,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. 🛒 Boutique  🛒 Boutique  🔧 Gonflage  🚗 Lavage auto. (45310 Patay)",true,prix_carburants_gouv,Ouvert 24h/24
Station 3 Soissons,station_carburant,,3 Avenue Raymonde Fiolet,Soissons,France,49.37,3.315,true,false,true,false,false,,"⛽ Diesel, E85, GPL, E10, SP98. 🔧 Gonflage  🔵 Gaz  💳 CB 24h/24. (02200 Soissons)",true,prix_carburants_gouv,Ouvert 24h/24
Station Avenue Étampes,station_carburant,,Avenue de Bonnevaux,Étampes,France,48.429037,2.15973,true,false,true,false,false,,"⛽ Diesel, SP95, E85, E10, SP98. 🔧 Gonflage  🔵 Gaz  💳 CB 24h/24. (91150 Étampes)",true,prix_carburants_gouv,Ouvert 24h/24
Station Avenue Hirson,station_carburant,,Avenue du General Debeney,Hirson,France,49.916,4.077,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 🚻 Toilettes  🛒 Boutique  🛒 Boutique  🔵 Gaz. (02500 Hirson)",true,prix_carburants_gouv,
Station Aire Saint-Nazaire-les-Eymes,station_carburant,,Aire de Saint Nazaire les Eymes,Saint-Nazaire-les-Eymes,France,45.243577,5.860765,true,false,true,false,false,,"⛽ Diesel, GPL, E10, SP98. 🚻 Toilettes  📦 Relais colis  🛒 Boutique  🛒 Boutique. (38330 Saint-Nazaire-les-Eymes)",true,prix_carburants_gouv,Ouvert 24h/24
Station 116 Quiberon,station_carburant,,116 Rue du Port de Pêche,Quiberon,France,47.48597,-3.1208,true,false,true,false,false,,"⛽ Diesel, SP95, E85, E10, SP98. 🚻 Toilettes  🛒 Boutique  🛒 Boutique  🔧 Gonflage. (56170 Quiberon)",true,prix_carburants_gouv,
"Station 8, Le Havre",station_carburant,,"8, rue Romain Rolland Sanvic",Le Havre,France,49.505271,0.100916,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. 🔵 Gaz  💳 DAB. (76620 Le Havre)",true,prix_carburants_gouv,
Station 120 Fontaine,station_carburant,,120 boulevard Paul Langevin,Fontaine,France,45.197,5.673,true,false,true,false,false,,"⛽ Diesel, E85, GPL, E10, SP98. 🔵 Gaz  💳 CB 24h/24. (38600 Fontaine)",true,prix_carburants_gouv,Ouvert 24h/24
Station ROUTE Baralle,station_carburant,,ROUTE DEPARTEMENTAL CD 939,Baralle,France,50.215,3.067,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🔧 Gonflage  🚗 Lavage  💳 CB 24h/24  💳 DAB. (62860 Baralle)",true,prix_carburants_gouv,Ouvert 24h/24
Station 1 Semussac,station_carburant,,1 ZA LE PRE CHARDON,Semussac,France,45.604,-0.914,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 📦 Relais colis  🛒 Boutique  💳 CB 24h/24  💳 DAB. (17120 Semussac)",true,prix_carburants_gouv,Ouvert 24h/24
Station 325 Saint-Herblain,station_carburant,,325 Route de Vannes,Saint-Herblain,France,47.247,-1.606,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 📦 Relais colis  🔧 Gonflage  🔵 Gaz  💳 DAB. (44800 Saint-Herblain)",true,prix_carburants_gouv,
Station 17 Coutances,station_carburant,,17 rue de normandie,Coutances,France,49.050047,-1.440475,true,false,true,false,false,,"⛽ Diesel, E10. 🔵 Gaz  💳 CB 24h/24. (50200 Coutances)",true,prix_carburants_gouv,
Station LE Ergué-Gabéric,station_carburant,,LE ROUILLEN - La Salle Verte,Ergué-Gabéric,France,47.999,-4.053,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. 📦 Relais colis  🔧 Gonflage  🚗 Lavage auto  🚗 Lavage. (29500 Ergué-Gabéric)",true,prix_carburants_gouv,Ouvert 24h/24
Station 2 Étauliers,station_carburant,,2 route de Marcillac,Étauliers,France,45.227,-0.573,true,false,true,false,false,,"⛽ Diesel, SP95, E10. 🔵 Gaz  💳 CB 24h/24. (33820 Étauliers)",true,prix_carburants_gouv,Ouvert 24h/24
Station ROUTE Gap,station_carburant,,ROUTE DE BARCELONNETTE,Gap,France,44.545,6.066,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🚻 Toilettes  📦 Relais colis  🛒 Boutique  🛒 Boutique. (05000 Gap)",true,prix_carburants_gouv,Ouvert 24h/24
Station 57 Laventie,station_carburant,,57 rue Robert Parfait,Laventie,France,50.625773,2.772641,true,false,true,false,false,,"⛽ Diesel, SP95, E85. 💳 CB 24h/24. (62840 Laventie)",true,prix_carburants_gouv,
Station AUTOROUTE Souchez,station_carburant,,AUTOROUTE A26 - AIRE DE SOUCHEZ,Souchez,France,50.404304,2.742748,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🚻 Toilettes  🛒 Boutique  🛒 Boutique  🍽️ Restauration. (62153 Souchez)",true,prix_carburants_gouv,
Station 4 Laigné-Saint-Gervais,station_carburant,,4 Rue de Touraine,Laigné-Saint-Gervais,France,47.876,0.216,true,false,true,false,false,,⛽ Carburant. 📦 Relais colis  🔧 Gonflage  🔵 Gaz  💳 CB 24h/24. (72220 Laigné-Saint-Gervais),true,prix_carburants_gouv,Ouvert 24h/24
Station zac Montval-sur-Loir,station_carburant,,zac du chêne vert,Montval-sur-Loir,France,47.687,0.433,true,false,true,false,false,,"⛽ Diesel, SP95, E85, GPL, E10, SP98. 🛒 Boutique  🛒 Boutique  🔵 Gaz. (72500 Montval-sur-Loir)",true,prix_carburants_gouv,
Station RD Roquefort-les-Pins,station_carburant,,RD 2085,Roquefort-les-Pins,France,43.667,7.051,true,false,true,false,false,,"⛽ Diesel, E85. 🚻 Toilettes  🛒 Boutique  🔧 Gonflage  🛒 Boutique. (06330 Roquefort-les-Pins)",true,prix_carburants_gouv,Ouvert 24h/24
Station 3 Challans,station_carburant,,3 Boulevard des F.f.i.,Challans,France,46.846,-1.882,true,false,true,false,false,,⛽ Diesel. 🚻 Toilettes  🛒 Boutique  🔧 Gonflage  🚗 Lavage. (85300 Challans),true,prix_carburants_gouv,
Station Boulevard Coulanges-lès-Nevers,station_carburant,,Boulevard Beauregard,Coulanges-lès-Nevers,France,47.011,3.178,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 💳 CB 24h/24. (58660 Coulanges-lès-Nevers)",true,prix_carburants_gouv,Ouvert 24h/24
Station 30 Verneuil-sur-Seine,station_carburant,,30 Avenue du Professeur Emile SERGENT,Verneuil-sur-Seine,France,48.979,1.955,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🚻 Toilettes  🛒 Boutique  🔧 Gonflage  🔵 Gaz. (78680 Verneuil-sur-Seine)",true,prix_carburants_gouv,"Lun 07.00-19.30, Mar 07.00-19.30, Mer 07.00-19.30"
Station 328 Décines-Charpieu,station_carburant,,328 Avenue Jean Jaurès,Décines-Charpieu,France,45.772,4.97,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. (69150 Décines-Charpieu)",true,prix_carburants_gouv,
Station chemin Saint-Pavace,station_carburant,,chemin de la pointe,Saint-Pavace,France,48.032749,0.196749,true,false,true,false,false,,"⛽ Diesel, E85, GPL, E10, SP98. 🔧 Gonflage  🚗 Lavage auto  🚗 Lavage  🔵 Gaz. (72190 Saint-Pavace)",true,prix_carburants_gouv,Ouvert 24h/24
Station ZA Montbrison,station_carburant,,ZA DES GRANGES,Montbrison,France,45.596,4.083,true,false,true,false,false,,"⛽ Diesel, E85, E10. 🔧 Gonflage  🔵 Gaz  💳 CB 24h/24  💳 DAB. (42600 Montbrison)",true,prix_carburants_gouv,Ouvert 24h/24
Station Rue Digoin,station_carburant,,Rue de la Faïencerie,Digoin,France,46.488,3.993,true,false,true,false,false,,"⛽ Diesel, SP95, E10, SP98. 🚻 Toilettes  🛒 Boutique  🛒 Boutique  🍽️ Restauration. (71160 Digoin)",true,prix_carburants_gouv,
Station ZC Vannes,station_carburant,,ZC PARC LANN,Vannes,France,47.666,-2.794,true,false,true,false,false,,"⛽ Diesel, E85, GPL, E10, SP98. 🛒 Boutique  🛒 Boutique  🍽️ Restauration  🔧 Gonflage. (56000 Vannes)",true,prix_carburants_gouv,Ouvert 24h/24
Station 171 Marseille,station_carburant,,171 BD PAUL CLAUDEL,Marseille,France,43.268,5.415,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 🛒 Boutique  🛒 Boutique  🔧 Gonflage  🚗 Lavage auto. (13010 Marseille)",true,prix_carburants_gouv,Ouvert 24h/24
Station 55 Essey-lès-Nancy,station_carburant,,55 Avenue du 69ème Régiment d'Infanterie,Essey-lès-Nancy,France,48.708,6.235,true,false,true,false,false,,"⛽ Diesel, E10, SP98. (54270 Essey-lès-Nancy)",true,prix_carburants_gouv,
Station Route Mondoubleau,station_carburant,,Route de Cloyes,Mondoubleau,France,47.983,0.913,true,false,true,false,false,,"⛽ Diesel, SP95, E10, SP98. 🔧 Gonflage  🚗 Lavage auto  🚗 Lavage  🔵 Gaz. (41170 Mondoubleau)",true,prix_carburants_gouv,
Station Rue Saint-Georges-sur-Eure,station_carburant,,Rue de Dolmont,Saint-Georges-sur-Eure,France,48.424,1.361,true,false,true,false,false,,"⛽ Diesel, SP95, E10, SP98. 🚗 Lavage auto  🔵 Gaz  💳 CB 24h/24. (28190 Saint-Georges-sur-Eure)",true,prix_carburants_gouv,Ouvert 24h/24
Station VILLE Pleine-Fougères,station_carburant,,VILLE CHEREL,Pleine-Fougères,France,48.552,-1.534,true,false,true,false,false,,"⛽ Diesel, SP95, E10. 🚻 Toilettes  🔧 Gonflage  🚗 Lavage auto  🚗 Lavage. (35610 Pleine-Fougères)",true,prix_carburants_gouv,
Station 2 Grabels,station_carburant,,2 RUE NICOLAS APPERT,Grabels,France,43.648,3.831,true,false,true,false,false,,⛽ Carburant. 💳 DAB. (34790 Grabels),true,prix_carburants_gouv,
Station 59 Tresses,station_carburant,,59 Avenue de Branne,Tresses,France,44.838,-0.486,true,false,true,false,false,,⛽ Diesel. 🛒 Boutique  🔧 Gonflage  🚗 Lavage  🔵 Gaz. (33370 Tresses),true,prix_carburants_gouv,Ouvert 24h/24
Station Rue Orgelet,station_carburant,,Rue de l'Industrie,Orgelet,France,46.533,5.605,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 📦 Relais colis  🔧 Gonflage  🚗 Lavage auto  🚗 Lavage. (39270 Orgelet)",true,prix_carburants_gouv,Ouvert 24h/24
Station Boulevard Portet-sur-Garonne,station_carburant,,Boulevard de l'Europe,Portet-sur-Garonne,France,43.533485,1.400418,true,false,true,false,false,,"⛽ Diesel, SP95, E85, GPL, E10, SP98. 🚗 Lavage  🔵 Gaz  💳 CB 24h/24. (31120 Portet-sur-Garonne)",true,prix_carburants_gouv,Ouvert 24h/24
